date,rep_id,source,leads,opportunities,closed_won,revenue
3/22/2018,7,facebook/display,156,16,6,312.36
3/22/2018,8,google/cpc,12,5,4,242.21
3/22/2018,8,google/organic,12,5,4,392.19
3/22/2018,8,bing/cpc,40,7,5,377.61
3/22/2018,8,bing/organic,17,6,1,46.38
3/22/2018,8,facebook/display,239,28,5,361.4
3/23/2018,1,google/cpc,9,3,3,164.75
3/23/2018,1,google/organic,18,10,8,532.73
3/23/2018,1,bing/cpc,35,5,3,160.57
3/23/2018,1,bing/organic,31,11,4,283.98
3/23/2018,1,facebook/display,224,32,14,728.01
3/23/2018,2,google/cpc,10,2,2,193.78
3/23/2018,2,google/organic,16,3,2,249.25
3/23/2018,2,bing/cpc,61,13,7,628.9
3/23/2018,2,bing/organic,19,7,2,116.41
3/23/2018,2,facebook/display,197,14,5,514.83
3/23/2018,3,google/cpc,8,4,3,196.87
3/23/2018,3,google/organic,16,9,7,836.98
3/23/2018,3,bing/cpc,48,16,6,486.98
3/23/2018,3,bing/organic,23,10,4,298.89
3/23/2018,3,facebook/display,141,11,4,224.03
3/23/2018,4,google/cpc,11,4,3,196.74
3/23/2018,4,google/organic,14,7,5,434.16
3/23/2018,4,bing/cpc,46,6,1,46.5
3/23/2018,4,bing/organic,22,7,2,81.94
3/23/2018,4,facebook/display,224,28,14,682.24
3/23/2018,5,google/cpc,6,2,0,0
3/23/2018,5,google/organic,16,12,8,711.76
3/23/2018,5,bing/cpc,69,13,9,397.66
3/23/2018,5,bing/organic,27,8,2,112.72
3/23/2018,5,facebook/display,192,22,6,301.66
3/23/2018,6,google/cpc,8,3,2,221.43
3/23/2018,6,google/organic,12,2,0,0
3/23/2018,6,bing/cpc,47,2,0,0
3/23/2018,6,bing/organic,36,13,4,182.21
3/23/2018,6,facebook/display,234,25,7,565.29
3/23/2018,7,google/cpc,7,3,2,142.27
3/23/2018,7,google/organic,13,8,4,357.23
3/23/2018,7,bing/cpc,52,12,2,109.75
3/23/2018,7,bing/organic,28,12,6,465.85
3/23/2018,7,facebook/display,220,21,7,609.42
3/23/2018,8,google/cpc,9,2,1,109.42
3/23/2018,8,google/organic,14,7,3,278.96
3/23/2018,8,bing/cpc,53,11,4,355.14
3/23/2018,8,bing/organic,23,7,1,66.11
3/23/2018,8,facebook/display,217,15,7,331.35
3/24/2018,1,google/cpc,2,1,0,0
3/24/2018,1,google/organic,2,1,1,85.45
3/24/2018,1,bing/cpc,14,1,0,0
3/24/2018,1,bing/organic,3,2,1,41.2
3/24/2018,1,facebook/display,40,2,0,0
3/24/2018,2,google/cpc,2,0,0,0
3/24/2018,2,google/organic,3,2,0,0
3/24/2018,2,bing/cpc,16,2,0,0
3/24/2018,2,bing/organic,6,3,1,70.15
3/24/2018,2,facebook/display,51,2,1,74.66
3/24/2018,3,google/cpc,2,0,0,0
3/24/2018,3,google/organic,2,0,0,0
3/24/2018,3,bing/cpc,13,2,1,52.8
3/24/2018,3,bing/organic,4,0,0,0
3/24/2018,3,facebook/display,29,4,0,0
3/24/2018,4,google/cpc,2,1,1,51.84
3/24/2018,4,google/organic,3,2,2,167.56
3/24/2018,4,bing/cpc,16,4,2,105.01
3/24/2018,4,bing/organic,4,1,0,0
3/24/2018,4,facebook/display,50,5,3,147.02
3/24/2018,5,google/cpc,1,1,0,0
3/24/2018,5,google/organic,2,1,0,0
3/24/2018,5,bing/cpc,15,4,3,65.54
3/24/2018,5,bing/organic,7,3,3,153.02
3/24/2018,5,facebook/display,48,8,3,177.34
3/24/2018,6,google/cpc,1,0,0,0
3/24/2018,6,google/organic,3,2,1,95.53
3/24/2018,6,bing/cpc,12,4,1,49.17
3/24/2018,6,bing/organic,4,2,1,63.11
3/24/2018,6,facebook/display,50,4,0,0
3/24/2018,7,google/cpc,2,1,1,86.41
3/24/2018,7,google/organic,2,1,1,75.88
3/24/2018,7,bing/cpc,11,3,1,73.75
3/24/2018,7,bing/organic,4,0,0,0
3/24/2018,7,facebook/display,48,5,2,123.11
3/24/2018,8,google/cpc,1,0,0,0
3/24/2018,8,google/organic,2,0,0,0
3/24/2018,8,bing/cpc,13,2,1,61.65
3/24/2018,8,bing/organic,5,2,0,0
3/24/2018,8,facebook/display,46,5,1,22.88
3/25/2018,1,google/cpc,1,1,1,56.28
3/25/2018,1,google/organic,2,0,0,0
3/25/2018,1,bing/cpc,12,4,4,215.8
3/25/2018,1,bing/organic,6,1,0,0
3/25/2018,1,facebook/display,59,6,2,139.01
3/25/2018,2,google/cpc,2,1,1,67.89
3/25/2018,2,google/organic,3,2,2,203.71
3/25/2018,2,bing/cpc,12,3,1,94.74
3/25/2018,2,bing/organic,6,4,1,60.85
3/25/2018,2,facebook/display,38,6,1,66.42
3/25/2018,3,google/cpc,2,0,0,0
3/25/2018,3,google/organic,3,1,0,0
3/25/2018,3,bing/cpc,9,1,1,62
3/25/2018,3,bing/organic,6,0,0,0
3/25/2018,3,facebook/display,33,4,2,166.1
3/25/2018,4,google/cpc,1,0,0,0
3/25/2018,4,google/organic,2,1,1,89.12
3/25/2018,4,bing/cpc,11,3,2,77.18
3/25/2018,4,bing/organic,5,4,1,41.23
3/25/2018,4,facebook/display,48,4,1,73.69
3/25/2018,5,google/cpc,2,0,0,0
3/25/2018,5,google/organic,2,2,0,0
3/25/2018,5,bing/cpc,15,1,1,51.14
3/25/2018,5,bing/organic,6,1,1,41.43
3/25/2018,5,facebook/display,58,3,2,137.22
3/25/2018,6,google/cpc,1,0,0,0
3/25/2018,6,google/organic,2,1,0,0
3/25/2018,6,bing/cpc,13,0,0,0
3/25/2018,6,bing/organic,7,2,1,70.48
3/25/2018,6,facebook/display,51,9,4,412.77
3/25/2018,7,google/cpc,1,1,0,0
3/25/2018,7,google/organic,2,1,0,0
3/25/2018,7,bing/cpc,14,0,0,0
3/25/2018,7,bing/organic,5,1,0,0
3/25/2018,7,facebook/display,74,7,3,296.08
3/25/2018,8,google/cpc,2,1,1,104.89
3/25/2018,8,google/organic,2,1,0,0
3/25/2018,8,bing/cpc,12,2,0,0
3/25/2018,8,bing/organic,5,0,0,0
3/25/2018,8,facebook/display,57,3,0,0
3/26/2018,1,google/cpc,7,1,1,59.9
3/26/2018,1,google/organic,20,10,8,417.37
3/26/2018,1,bing/cpc,61,10,8,361.87
3/26/2018,1,bing/organic,28,4,3,134.66
3/26/2018,1,facebook/display,162,18,7,478.83
3/26/2018,2,google/cpc,9,3,2,165.24
3/26/2018,2,google/organic,16,7,2,170.81
3/26/2018,2,bing/cpc,50,5,2,171.57
3/26/2018,2,bing/organic,26,8,4,176.15
3/26/2018,2,facebook/display,195,19,6,560.57
3/26/2018,3,google/cpc,9,2,1,74.82
3/26/2018,3,google/organic,9,5,1,85.65
3/26/2018,3,bing/cpc,52,10,7,453.94
3/26/2018,3,bing/organic,26,6,5,371.03
3/26/2018,3,facebook/display,203,22,6,495.41
3/26/2018,4,google/cpc,8,0,0,0
3/26/2018,4,google/organic,12,5,3,209.47
3/26/2018,4,bing/cpc,48,11,9,211.51
3/26/2018,4,bing/organic,23,7,2,107.5
3/26/2018,4,facebook/display,193,25,13,691.81
3/26/2018,5,google/cpc,7,3,2,108.86
3/26/2018,5,google/organic,13,5,3,255.14
3/26/2018,5,bing/cpc,57,17,14,563.59
3/26/2018,5,bing/organic,20,7,3,107.4
3/26/2018,5,facebook/display,184,20,10,410.94
3/26/2018,6,google/cpc,8,3,1,82.14
3/26/2018,6,google/organic,11,7,5,489.02
3/26/2018,6,bing/cpc,55,8,6,500.74
3/26/2018,6,bing/organic,18,6,0,0
3/26/2018,6,facebook/display,213,17,5,414.37
3/26/2018,7,google/cpc,9,4,2,171.51
3/26/2018,7,google/organic,20,12,10,902.61
3/26/2018,7,bing/cpc,60,9,4,274.35
3/26/2018,7,bing/organic,21,2,1,65.37
3/26/2018,7,facebook/display,224,18,8,756.74
3/26/2018,8,google/cpc,10,2,1,120.09
3/26/2018,8,google/organic,14,5,2,206.18
3/26/2018,8,bing/cpc,38,5,4,252.55
3/26/2018,8,bing/organic,26,10,2,186.66
3/26/2018,8,facebook/display,129,9,6,636.11
3/27/2018,1,google/cpc,13,3,3,210.76
3/27/2018,1,google/organic,12,8,7,562.12
3/27/2018,1,bing/cpc,49,7,5,233.6
3/27/2018,1,bing/organic,30,12,3,162.18
3/27/2018,1,facebook/display,190,20,11,639.47
3/27/2018,2,google/cpc,9,2,1,94.21
3/27/2018,2,google/organic,14,7,4,435.1
3/27/2018,2,bing/cpc,51,8,5,264.55
3/27/2018,2,bing/organic,18,4,1,71.53
3/27/2018,2,facebook/display,186,19,5,439.65
3/27/2018,3,google/cpc,9,2,2,190.52
3/27/2018,3,google/organic,15,7,6,533.28
3/27/2018,3,bing/cpc,65,11,9,903.35
3/27/2018,3,bing/organic,27,11,2,156.51
3/27/2018,3,facebook/display,189,12,5,533.63
3/27/2018,4,google/cpc,11,6,5,391.13
3/27/2018,4,google/organic,6,3,2,152.47
3/27/2018,4,bing/cpc,45,9,8,369.94
3/27/2018,4,bing/organic,23,8,6,250.65
3/27/2018,4,facebook/display,252,29,15,767.62
3/27/2018,5,google/cpc,7,3,3,166.04
3/27/2018,5,google/organic,16,9,7,491.89
3/27/2018,5,bing/cpc,73,21,20,1228.43
3/27/2018,5,bing/organic,27,8,4,163.45
3/27/2018,5,facebook/display,238,27,12,669.56
3/27/2018,6,google/cpc,9,3,2,129.6
3/27/2018,6,google/organic,16,4,3,374.58
3/27/2018,6,bing/cpc,30,1,1,61.79
3/27/2018,6,bing/organic,15,1,1,68.45
3/27/2018,6,facebook/display,194,11,1,62.21
3/27/2018,7,google/cpc,7,2,0,0
3/27/2018,7,google/organic,18,11,7,717.41
3/27/2018,7,bing/cpc,19,3,3,193.07
3/27/2018,7,bing/organic,15,7,4,259.19
3/27/2018,7,facebook/display,207,23,10,576.49
3/27/2018,8,google/cpc,10,2,1,65.25
3/27/2018,8,google/organic,16,8,3,322.56
3/27/2018,8,bing/cpc,37,5,2,136.67
3/27/2018,8,bing/organic,21,4,0,0
3/27/2018,8,facebook/display,208,22,13,1014.96
3/28/2018,1,google/cpc,12,2,2,110.75
3/28/2018,1,google/organic,14,7,6,463.45
3/28/2018,1,bing/cpc,45,11,9,366.98
3/28/2018,1,bing/organic,9,3,1,27.18
3/28/2018,1,facebook/display,144,17,7,409.2
3/28/2018,2,google/cpc,9,1,1,84.78
3/28/2018,2,google/organic,13,4,2,176.09
3/28/2018,2,bing/cpc,60,15,10,641.11
3/28/2018,2,bing/organic,21,3,1,53.36
3/28/2018,2,facebook/display,217,19,11,589.74
3/28/2018,3,google/cpc,7,1,1,94.19
3/28/2018,3,google/organic,17,7,3,314.34
3/28/2018,3,bing/cpc,43,9,6,522.96
3/28/2018,3,bing/organic,22,7,2,128.56
3/28/2018,3,facebook/display,265,23,7,483.11
3/28/2018,4,google/cpc,11,3,3,190.66
3/28/2018,4,google/organic,16,8,6,488.84
3/28/2018,4,bing/cpc,48,8,6,244.71
3/28/2018,4,bing/organic,35,8,5,240.72
3/28/2018,4,facebook/display,137,24,12,445.07
3/28/2018,5,google/cpc,11,3,3,188.12
3/28/2018,5,google/organic,13,11,9,608.15
3/28/2018,5,bing/cpc,47,15,12,438.63
3/28/2018,5,bing/organic,29,10,7,365.56
3/28/2018,5,facebook/display,250,25,12,670.22
3/28/2018,6,google/cpc,11,2,0,0
3/28/2018,6,google/organic,15,6,5,565.11
3/28/2018,6,bing/cpc,67,13,7,492.71
3/28/2018,6,bing/organic,29,8,5,355.95
3/28/2018,6,facebook/display,199,16,9,737.61
3/28/2018,7,google/cpc,8,3,3,355.98
3/28/2018,7,google/organic,16,7,4,432.16
3/28/2018,7,bing/cpc,65,9,4,235.61
3/28/2018,7,bing/organic,27,10,5,315.06
3/28/2018,7,facebook/display,184,18,11,767.62
3/28/2018,8,google/cpc,12,5,3,240.06
3/28/2018,8,google/organic,17,5,3,344.23
3/28/2018,8,bing/cpc,55,12,6,382.18
3/28/2018,8,bing/organic,24,7,1,77.09
3/28/2018,8,facebook/display,153,14,5,230.93
3/29/2018,1,google/cpc,9,3,3,134.57
3/29/2018,1,google/organic,11,6,5,294.7
3/29/2018,1,bing/cpc,51,9,5,221.38
3/29/2018,1,bing/organic,26,8,3,113.77
3/29/2018,1,facebook/display,179,20,8,215.07
3/29/2018,2,google/cpc,11,4,3,234.84
3/29/2018,2,google/organic,12,1,0,0
3/29/2018,2,bing/cpc,52,11,7,431.28
3/29/2018,2,bing/organic,25,6,2,130.76
3/29/2018,2,facebook/display,209,18,10,908.62
3/29/2018,3,google/cpc,11,3,2,200.56
3/29/2018,3,google/organic,15,8,6,444.2
3/29/2018,3,bing/cpc,59,14,10,579.53
3/29/2018,3,bing/organic,21,3,1,65.93
3/29/2018,3,facebook/display,201,19,9,909.23
3/29/2018,4,google/cpc,12,3,3,234.94
3/29/2018,4,google/organic,19,12,8,461.65
3/29/2018,4,bing/cpc,57,12,9,303.39
3/29/2018,4,bing/organic,31,11,6,220.95
3/29/2018,4,facebook/display,246,35,17,904.91
3/29/2018,5,google/cpc,9,4,3,232.41
3/29/2018,5,google/organic,14,6,6,430.21
3/29/2018,5,bing/cpc,56,16,13,585.31
3/29/2018,5,bing/organic,23,6,5,227.79
3/29/2018,5,facebook/display,241,18,8,425.91
3/29/2018,6,google/cpc,8,2,1,72.41
3/29/2018,6,google/organic,13,10,5,509.83
3/29/2018,6,bing/cpc,33,5,3,188.23
3/29/2018,6,bing/organic,22,3,2,105.65
3/29/2018,6,facebook/display,187,14,5,384.18
3/29/2018,7,google/cpc,8,3,3,269.35
3/29/2018,7,google/organic,18,4,3,350.51
3/29/2018,7,bing/cpc,50,6,3,224.3
3/29/2018,7,bing/organic,33,6,1,62.37
3/29/2018,7,facebook/display,128,8,3,234.84
3/29/2018,8,google/cpc,9,2,1,80.46
3/29/2018,8,google/organic,14,7,2,171.57
3/29/2018,8,bing/cpc,44,7,3,218.11
3/29/2018,8,bing/organic,20,8,2,140.42
3/29/2018,8,facebook/display,190,15,9,729.38
3/30/2018,1,google/cpc,10,2,2,96.42
3/30/2018,1,google/organic,18,6,5,396.4
3/30/2018,1,bing/cpc,60,19,16,912.98
3/30/2018,1,bing/organic,22,6,3,159.11
3/30/2018,1,facebook/display,238,23,9,330.25
3/30/2018,2,google/cpc,10,1,0,0
3/30/2018,2,google/organic,15,6,2,235
3/30/2018,2,bing/cpc,52,6,5,402.11
3/30/2018,2,bing/organic,24,10,3,140.09
3/30/2018,2,facebook/display,201,19,6,466.11
3/30/2018,3,google/cpc,14,5,3,157.19
3/30/2018,3,google/organic,14,7,4,456.38
3/30/2018,3,bing/cpc,45,8,5,315.11
3/30/2018,3,bing/organic,24,14,6,416.74
3/30/2018,3,facebook/display,161,11,4,236.38
3/30/2018,4,google/cpc,10,3,1,74.86
3/30/2018,4,google/organic,12,5,2,151
3/30/2018,4,bing/cpc,56,15,8,367.35
3/30/2018,4,bing/organic,15,3,3,124.88
3/30/2018,4,facebook/display,126,12,6,308.86
3/30/2018,5,google/cpc,12,2,2,116.63
3/30/2018,5,google/organic,16,11,9,549.01
3/30/2018,5,bing/cpc,43,11,9,414.93
3/30/2018,5,bing/organic,29,13,9,207.56
3/30/2018,5,facebook/display,183,27,16,862.42
3/30/2018,6,google/cpc,12,0,0,0
3/30/2018,6,google/organic,17,7,3,472.38
3/30/2018,6,bing/cpc,57,11,8,311.59
3/30/2018,6,bing/organic,18,5,2,88.18
3/30/2018,6,facebook/display,207,21,10,566.91
3/30/2018,7,google/cpc,5,1,0,0
3/30/2018,7,google/organic,16,7,4,370.21
3/30/2018,7,bing/cpc,55,13,10,533.19
3/30/2018,7,bing/organic,29,5,2,138.76
3/30/2018,7,facebook/display,227,21,5,466.57
3/30/2018,8,google/cpc,10,1,0,0
3/30/2018,8,google/organic,14,5,0,0
3/30/2018,8,bing/cpc,79,18,14,857.73
3/30/2018,8,bing/organic,32,7,2,97.82
3/30/2018,8,facebook/display,169,17,6,586.9
3/31/2018,1,google/cpc,1,0,0,0
3/31/2018,1,google/organic,2,1,1,64.62
3/31/2018,1,bing/cpc,12,3,2,74.63
3/31/2018,1,bing/organic,6,1,0,0
3/31/2018,1,facebook/display,46,3,1,55.2
3/31/2018,2,google/cpc,1,0,0,0
3/31/2018,2,google/organic,3,1,1,109.84
3/31/2018,2,bing/cpc,12,4,2,155.28
3/31/2018,2,bing/organic,6,3,2,124.6
3/31/2018,2,facebook/display,40,5,2,154.79
3/31/2018,3,google/cpc,2,0,0,0
3/31/2018,3,google/organic,3,1,0,0
3/31/2018,3,bing/cpc,9,1,1,41.41
3/31/2018,3,bing/organic,7,3,3,230.16
3/31/2018,3,facebook/display,47,6,1,92.11
3/31/2018,4,google/cpc,1,1,1,55.98
3/31/2018,4,google/organic,2,1,1,107.26
3/31/2018,4,bing/cpc,6,3,2,74.85
3/31/2018,4,bing/organic,4,0,0,0
3/31/2018,4,facebook/display,43,3,3,117.87
3/31/2018,5,google/cpc,2,0,0,0
3/31/2018,5,google/organic,1,0,0,0
3/31/2018,5,bing/cpc,12,2,2,73.12
3/31/2018,5,bing/organic,7,0,0,0
3/31/2018,5,facebook/display,41,4,2,132.25
3/31/2018,6,google/cpc,1,0,0,0
3/31/2018,6,google/organic,2,2,1,135.77
3/31/2018,6,bing/cpc,13,6,4,290.74
3/31/2018,6,bing/organic,6,1,0,0
3/31/2018,6,facebook/display,36,7,1,90.86
3/31/2018,7,google/cpc,1,0,0,0
3/31/2018,7,google/organic,3,2,2,180.27
3/31/2018,7,bing/cpc,15,3,1,77.65
3/31/2018,7,bing/organic,6,2,0,0
3/31/2018,7,facebook/display,70,7,1,78.87
3/31/2018,8,google/cpc,2,1,1,77.37
3/31/2018,8,google/organic,3,1,1,101.39
3/31/2018,8,bing/cpc,7,0,0,0
3/31/2018,8,bing/organic,5,0,0,0
3/31/2018,8,facebook/display,49,2,1,80.33
4/1/2018,1,google/cpc,1,0,0,0
4/1/2018,1,google/organic,2,1,1,41.96
4/1/2018,1,bing/cpc,14,5,3,74.51
4/1/2018,1,bing/organic,3,1,0,0
4/1/2018,1,facebook/display,51,4,1,58.58
4/1/2018,2,google/cpc,1,0,0,0
4/1/2018,2,google/organic,2,1,1,110.46
4/1/2018,2,bing/cpc,12,4,1,64.32
4/1/2018,2,bing/organic,8,2,0,0
4/1/2018,2,facebook/display,40,5,2,157.09
4/1/2018,3,google/cpc,2,1,0,0
4/1/2018,3,google/organic,2,2,2,233.1
4/1/2018,3,bing/cpc,11,2,2,146.61
4/1/2018,3,bing/organic,6,2,1,58.6
4/1/2018,3,facebook/display,36,4,1,84.24
4/1/2018,4,google/cpc,1,0,0,0
4/1/2018,4,google/organic,3,1,1,80.27
4/1/2018,4,bing/cpc,13,1,0,0
4/1/2018,4,bing/organic,7,0,0,0
4/1/2018,4,facebook/display,27,4,0,0
4/1/2018,5,google/cpc,1,1,1,75.11
4/1/2018,5,google/organic,2,0,0,0
4/1/2018,5,bing/cpc,14,3,2,92.55
4/1/2018,5,bing/organic,7,1,0,0
4/1/2018,5,facebook/display,40,6,2,104.99
4/1/2018,6,google/cpc,1,0,0,0
4/1/2018,6,google/organic,3,1,1,124.06
4/1/2018,6,bing/cpc,11,3,1,75.79
4/1/2018,6,bing/organic,5,3,1,73.44
4/1/2018,6,facebook/display,41,2,1,100.29
4/1/2018,7,google/cpc,1,0,0,0
4/1/2018,7,google/organic,3,3,3,333.04
4/1/2018,7,bing/cpc,15,7,4,257.31
4/1/2018,7,bing/organic,5,0,0,0
4/1/2018,7,facebook/display,43,2,0,0
4/1/2018,8,google/cpc,1,0,0,0
4/1/2018,8,google/organic,3,0,0,0
4/1/2018,8,bing/cpc,12,1,1,78.72
4/1/2018,8,bing/organic,7,0,0,0
4/1/2018,8,facebook/display,51,1,1,66.7
4/2/2018,1,google/cpc,11,5,5,293.07
4/2/2018,1,google/organic,13,7,5,364.11
4/2/2018,1,bing/cpc,50,15,12,448.87
4/2/2018,1,bing/organic,31,11,3,88.99
4/2/2018,1,facebook/display,253,24,9,558.59
4/2/2018,2,google/cpc,10,0,0,0
4/2/2018,2,google/organic,16,7,5,465.39
4/2/2018,2,bing/cpc,49,9,5,302.75
4/2/2018,2,bing/organic,28,11,4,222.71
4/2/2018,2,facebook/display,148,14,4,348.01
4/2/2018,3,google/cpc,9,1,0,0
4/2/2018,3,google/organic,13,9,1,95.76
4/2/2018,3,bing/cpc,37,5,4,245.59
4/2/2018,3,bing/organic,31,9,5,395.54
4/2/2018,3,facebook/display,127,12,5,500.9
4/2/2018,4,google/cpc,7,1,1,45.04
4/2/2018,4,google/organic,17,8,4,244.12
4/2/2018,4,bing/cpc,37,10,5,187.15
4/2/2018,4,bing/organic,34,9,2,85.88
4/2/2018,4,facebook/display,181,19,10,463.26
4/2/2018,5,google/cpc,7,2,1,37.94
4/2/2018,5,google/organic,18,10,6,415.51
4/2/2018,5,bing/cpc,34,3,3,123.73
4/2/2018,5,bing/organic,29,6,3,120.1
4/2/2018,5,facebook/display,286,38,15,665.36
4/2/2018,6,google/cpc,13,3,3,215.5
4/2/2018,6,google/organic,12,4,1,97.64
4/2/2018,6,bing/cpc,57,12,7,448.57
4/2/2018,6,bing/organic,29,7,4,307.83
4/2/2018,6,facebook/display,288,24,7,812.93
4/2/2018,7,google/cpc,14,6,4,428.32
4/2/2018,7,google/organic,13,7,4,416.6
4/2/2018,7,bing/cpc,44,7,3,238.85
4/2/2018,7,bing/organic,16,3,1,58.94
4/2/2018,7,facebook/display,139,14,3,151.31
4/2/2018,8,google/cpc,11,7,3,219.81
4/2/2018,8,google/organic,18,6,3,325.09
4/2/2018,8,bing/cpc,49,6,1,53.69
4/2/2018,8,bing/organic,31,9,2,141.44
4/2/2018,8,facebook/display,188,15,2,140.93
4/3/2018,1,google/cpc,10,4,3,179.35
4/3/2018,1,google/organic,21,13,8,409.23
4/3/2018,1,bing/cpc,48,13,7,274.44
4/3/2018,1,bing/organic,29,7,1,38.11
4/3/2018,1,facebook/display,258,28,13,735.77
4/3/2018,2,google/cpc,9,1,1,114.62
4/3/2018,2,google/organic,7,1,0,0
4/3/2018,2,bing/cpc,48,8,5,304.83
4/3/2018,2,bing/organic,22,4,1,75.15
4/3/2018,2,facebook/display,197,16,7,567.83
4/3/2018,3,google/cpc,15,3,3,319.32
4/3/2018,3,google/organic,13,5,2,192.38
4/3/2018,3,bing/cpc,67,13,8,622.01
4/3/2018,3,bing/organic,25,6,1,80.96
4/3/2018,3,facebook/display,188,17,6,631.88
4/3/2018,4,google/cpc,11,4,3,205.64
4/3/2018,4,google/organic,12,5,2,158.64
4/3/2018,4,bing/cpc,44,9,5,183.73
4/3/2018,4,bing/organic,27,10,4,181.7
4/3/2018,4,facebook/display,220,25,6,289.44
4/3/2018,5,google/cpc,11,1,1,47.93
4/3/2018,5,google/organic,10,4,2,62.29
4/3/2018,5,bing/cpc,60,21,13,695.9
4/3/2018,5,bing/organic,27,6,1,46.91
4/3/2018,5,facebook/display,236,26,12,769.22
4/3/2018,6,google/cpc,10,4,1,89.09
4/3/2018,6,google/organic,15,5,3,287.53
4/3/2018,6,bing/cpc,45,5,2,152.56
4/3/2018,6,bing/organic,22,5,1,55.25
4/3/2018,6,facebook/display,155,14,4,271.63
4/3/2018,7,google/cpc,9,1,1,79.02
4/3/2018,7,google/organic,10,6,3,272.14
4/3/2018,7,bing/cpc,49,5,1,45.67
4/3/2018,7,bing/organic,23,5,1,75.53
4/3/2018,7,facebook/display,162,15,8,760.79
4/3/2018,8,google/cpc,12,3,1,108.93
4/3/2018,8,google/organic,12,7,3,214.75
4/3/2018,8,bing/cpc,50,4,0,0
4/3/2018,8,bing/organic,32,8,4,183.7
4/3/2018,8,facebook/display,231,18,6,448.05
4/4/2018,1,google/cpc,10,2,2,148.26
4/4/2018,1,google/organic,14,9,4,279.55
4/4/2018,1,bing/cpc,34,4,4,204.92
4/4/2018,1,bing/organic,31,9,4,127.91
4/4/2018,1,facebook/display,294,32,14,683.22
4/4/2018,2,google/cpc,11,3,0,0
4/4/2018,2,google/organic,10,3,1,95.04
4/4/2018,2,bing/cpc,48,10,4,274.51
4/4/2018,2,bing/organic,18,4,2,137.64
4/4/2018,2,facebook/display,176,12,2,194.56
4/4/2018,3,google/cpc,9,2,2,140.97
4/4/2018,3,google/organic,13,5,1,104.9
4/4/2018,3,bing/cpc,33,7,4,245.71
4/4/2018,3,bing/organic,36,11,5,300.01
4/4/2018,3,facebook/display,226,22,8,487.89
4/4/2018,4,google/cpc,11,6,3,223.27
4/4/2018,4,google/organic,17,13,9,821.04
4/4/2018,4,bing/cpc,47,9,6,303.17
4/4/2018,4,bing/organic,23,12,4,199.57
4/4/2018,4,facebook/display,212,22,11,592.21
4/4/2018,5,google/cpc,9,2,2,163.31
4/4/2018,5,google/organic,11,4,4,215.66
4/4/2018,5,bing/cpc,53,17,12,563.17
4/4/2018,5,bing/organic,18,8,3,137.67
4/4/2018,5,facebook/display,224,28,10,476.51
4/4/2018,6,google/cpc,10,3,1,90.03
4/4/2018,6,google/organic,8,3,0,0
4/4/2018,6,bing/cpc,47,13,8,648.64
4/4/2018,6,bing/organic,30,7,3,127.19
4/4/2018,6,facebook/display,179,18,5,356.62
4/4/2018,7,google/cpc,13,4,2,130.11
4/4/2018,7,google/organic,10,5,4,565.47
4/4/2018,7,bing/cpc,43,8,3,209.22
4/4/2018,7,bing/organic,25,5,3,215.29
4/4/2018,7,facebook/display,141,12,3,211.23
4/4/2018,8,google/cpc,8,0,0,0
4/4/2018,8,google/organic,13,3,1,78.95
4/4/2018,8,bing/cpc,50,8,4,316.02
4/4/2018,8,bing/organic,30,8,5,320.79
4/4/2018,8,facebook/display,215,22,7,548.87
4/5/2018,1,google/cpc,12,3,3,201.44
4/5/2018,1,google/organic,12,4,3,165.28
4/5/2018,1,bing/cpc,39,11,7,204.42
4/5/2018,1,bing/organic,32,12,4,151.52
4/5/2018,1,facebook/display,183,25,12,622.93
4/5/2018,2,google/cpc,8,4,2,262.92
4/5/2018,2,google/organic,20,10,6,626.08
4/5/2018,2,bing/cpc,56,9,5,330.81
4/5/2018,2,bing/organic,26,7,4,211.35
4/5/2018,2,facebook/display,219,17,3,201.85
4/5/2018,3,google/cpc,8,4,2,139.29
4/5/2018,3,google/organic,13,8,4,551.89
4/5/2018,3,bing/cpc,51,9,4,236.9
4/5/2018,3,bing/organic,31,8,2,137.98
4/5/2018,3,facebook/display,222,21,2,215.1
4/5/2018,4,google/cpc,9,3,2,105.81
4/5/2018,4,google/organic,13,8,6,352.59
4/5/2018,4,bing/cpc,49,12,7,337.23
4/5/2018,4,bing/organic,26,9,3,90.47
4/5/2018,4,facebook/display,166,26,8,363.5
4/5/2018,5,google/cpc,10,3,3,168.83
4/5/2018,5,google/organic,13,9,7,359.78
4/5/2018,5,bing/cpc,49,12,8,338.03
4/5/2018,5,bing/organic,29,12,2,65.79
4/5/2018,5,facebook/display,198,13,4,190.3
4/5/2018,6,google/cpc,9,2,1,74.82
4/5/2018,6,google/organic,13,3,1,133.63
4/5/2018,6,bing/cpc,53,13,8,436.74
4/5/2018,6,bing/organic,28,12,7,366.67
4/5/2018,6,facebook/display,218,29,8,678.33
4/5/2018,7,google/cpc,8,0,0,0
4/5/2018,7,google/organic,13,5,3,410.33
4/5/2018,7,bing/cpc,47,6,2,149.54
4/5/2018,7,bing/organic,20,4,0,0
4/5/2018,7,facebook/display,141,17,7,463.37
4/5/2018,8,google/cpc,8,2,0,0
4/5/2018,8,google/organic,19,9,4,410.74
4/5/2018,8,bing/cpc,52,11,3,215.37
4/5/2018,8,bing/organic,10,3,0,0
4/5/2018,8,facebook/display,286,27,11,1181.9
